Nombre,Código UTA 2020,Código UTA 2010,Latitud,Longitud,Municipio,Departamento,Provincia,Superficie en km²,Población,Densidad Poblacional hab/km²,Ruta raiz de servicos OWS,Capa,Filtros de la Capa
VILLA CASANA,4.6112E+14,4.6112E+14,-31.11278953,-66.55180905,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
REAL DEL CADILLO,4.6112E+14,4.6112E+14,-31.35603336,-66.81037061,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
LOS LAGARCITOS,4.6112E+14,4.6112E+14,-31.75293922,-66.37311554,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
LA CALERA,4.6112E+14,4.6112E+14,-31.23088177,-66.55678993,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
RODEO GRANDE,4.6112E+14,4.6112E+14,-31.15982656,-66.68207959,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
LA CONSULTA,4.6112E+14,4.6112E+14,-31.62215551,-66.51871034,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
SANTA RITA,4.6112E+14,4.6112E+14,-31.67216873,-66.52409363,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
EL BARRIAL,4.6112E+14,4.6112E+14,-31.25946231,-66.71625158,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
CHELCOS,4.6112E+14,4.6112E+14,-31.21808623,-66.39007873,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
AGUA DE AGUIRRE,4.6112E+14,4.6112E+14,-31.13856007,-66.62125569,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
SAN ISIDRO,4.6112E+14,4.6112E+14,-31.78831096,-66.32493006,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
LA CALLANA,4.6112E+14,4.6112E+14,-31.66010403,-66.35929745,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
LOS OROS,4.6112E+14,4.6112E+14,-31.33779526,-66.51023865,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
AGUA BLANCA,4.6112E+14,4.6112E+14,-31.70355725,-66.28554346,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
EL CARDON,4.6112E+14,4.6112E+14,-31.59474816,-66.33032797,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
SAN JOSE,4.6112E+14,4.6112E+14,-31.6986339,-66.48500972,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
CHEPES,4.6112E+14,4.6112E+14,-31.35061863,-66.60464179,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
SAN PEDRO,4.6112E+14,4.6112E+14,-31.56525612,-66.48429108,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
ALTO BAYO,4.6112E+14,4.6112E+14,-31.57813776,-66.50866324,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
AGUA DE LA PIEDRA,4.6112E+14,4.6112E+14,-31.25544898,-66.39095955,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
DESIDERIO TELLO,4.6112E+14,4.6112E+14,-31.22402955,-66.3334916,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
SAN ANTONIO,4.6112E+14,4.6112E+14,-31.74993552,-66.79733263,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
EL ZAMPAL,4.6112E+14,4.6112E+14,-31.59810533,-66.63506378,ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,LA RIOJA,,,,,,
ESMERALDA,8.20212E+14,8.20212E+14,-31.61785865,-61.93292587,ESMERALDA,CASTELLANOS,SANTA FE,,,,,,
ESTACION LAZO,3.00499E+14,3.00499E+14,-32.87183976,-59.42234919,ESTACION LAZO,GUALEGUAY,ENTRE RÍOS,,,,,,
TILISARAO,7.4028E+14,7.4028E+14,-32.73292811,-65.29152744,TILISARAO,CHACABUCO,SAN LUIS,,,,,,
SANTA CRUZ,6.6133E+14,6.6133E+14,-24.85134697,-63.18038559,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL LINDERO,6.6133E+14,6.6133E+14,-23.79338837,-63.33896637,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA LAGUNA,6.6133E+14,6.6133E+14,-23.77723503,-63.20935059,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL PESCADERO,6.6133E+14,6.6133E+14,-23.76494026,-63.30781174,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SANTA TERESA,6.6133E+14,6.6133E+14,-24.58653641,-62.62802887,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LOS NARANJOS,6.6133E+14,6.6133E+14,-24.08654594,-62.79721832,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
RIVADAVIA,6.6133E+14,6.6133E+14,-24.19284793,-62.88558462,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL TOBA,6.6133E+14,6.6133E+14,-24.26809311,-62.5383606,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL OCULTAR,6.6133E+14,6.6133E+14,-23.84541593,-63.40113032,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL CERCADO,6.6133E+14,6.6133E+14,-23.83522415,-63.26931763,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LOS TRES POZOS,6.6133E+14,6.6133E+14,-24.71739451,-63.04421303,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL DIVISADERO,6.6133E+14,6.6133E+14,-23.76766057,-63.07347737,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LAS BARRANCAS,6.6133E+14,6.6133E+14,-23.74678421,-63.27342224,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
PUESTO VIEJO,6.6133E+14,6.6133E+14,-24.31822204,-62.81093769,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SAN ANICETO,6.6133E+14,6.6133E+14,-23.78146362,-63.0528183,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL CIELITO,6.6133E+14,6.6133E+14,-24.72820473,-62.86137772,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
MISION SAN FELIPE,6.6133E+14,6.6133E+14,-24.13040261,-62.69897384,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL MIRADOR,6.6133E+14,6.6133E+14,-24.34161969,-62.42686625,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA UNION,6.6133E+14,6.6133E+14,-23.9462047,-63.11197274,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
POZO VERDE,6.6133E+14,6.6133E+14,-23.63080867,-63.35966131,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
MARTIN GARCIA,6.6133E+14,6.6133E+14,-24.2171135,-62.77628708,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
AGUAS MUERTAS,6.6133E+14,6.6133E+14,-24.23023747,-62.68114121,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
POZO DEL ZORRO,6.6133E+14,6.6133E+14,-23.75708008,-63.35209274,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA FORTUNA,6.6133E+14,6.6133E+14,-24.27357663,-62.58900218,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
VILLA PETRONA,6.6133E+14,6.6133E+14,-23.85353088,-63.0430069,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LAS BOLSAS,6.6133E+14,6.6133E+14,-23.73840869,-63.41802706,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
CIERVO CANSADO,6.6133E+14,6.6133E+14,-24.39660365,-62.36164351,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL DESTIERRO,6.6133E+14,6.6133E+14,-24.09825479,-62.47934076,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SAN GABRIEL,6.6133E+14,6.6133E+14,-23.79939842,-63.20556259,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SAN JOSE,6.6133E+14,6.6133E+14,-23.70259302,-63.29970844,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LAS FLORES,6.6133E+14,6.6133E+14,-23.87561607,-62.94829941,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL TIMON,6.6133E+14,6.6133E+14,-23.79632568,-63.04740524,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL MILAGRO,6.6133E+14,6.6133E+14,-24.0915,-62.89637,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
PALMARCITO,6.6133E+14,6.6133E+14,-24.38044548,-62.34448624,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL LECHERON,6.6133E+14,6.6133E+14,-23.95027,-63.4658,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL BREAL,6.6133E+14,6.6133E+14,-23.72699103,-63.35683533,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
TERNERA ATADA,6.6133E+14,6.6133E+14,-24.02763,-63.34894,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL YACARE,6.6133E+14,6.6133E+14,-23.65376473,-63.36283112,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL VINALAR,6.6133E+14,6.6133E+14,-23.80363,-63.31341,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA SIBERIA,6.6133E+14,6.6133E+14,-23.84970284,-62.96111679,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
MIRAFLORES,6.6133E+14,6.6133E+14,-24.0896225,-63.03882599,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SAN FERMIN,6.6133E+14,6.6133E+14,-23.96414757,-63.31595612,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL AZOTADO,6.6133E+14,6.6133E+14,-23.7091713,-63.29520798,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LAS LLAVES,6.6133E+14,6.6133E+14,-24.13926315,-62.7435112,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA TOMA,6.6133E+14,6.6133E+14,-23.7474248,-63.16393982,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
PELICANO QUEMADO,6.6133E+14,6.6133E+14,-24.1940966,-63.23135694,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA REPRESA,6.6133E+14,6.6133E+14,-24.27399254,-63.25400543,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL COCAL,6.6133E+14,6.6133E+14,-24.13363637,-62.81086613,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
POZO LARGO,6.6133E+14,6.6133E+14,-24.17305071,-62.94989063,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LAS TORTUGAS,6.6133E+14,6.6133E+14,-24.05974,-63.24741,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL TOTORAL,6.6133E+14,6.6133E+14,-23.93902938,-62.9940048,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA MEDIA LUNA (FINCA),6.6133E+14,6.6133E+14,-24.24044987,-62.36334577,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
TRES POZOS,6.6133E+14,6.6133E+14,-24.12221811,-63.02289804,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL VALLE,6.6133E+14,6.6133E+14,-24.78311348,-62.9516449,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
BUEN LUGAR,6.6133E+14,6.6133E+14,-23.90081596,-63.33966065,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SAN MANUEL,6.6133E+14,6.6133E+14,-23.87797635,-63.10014052,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
MONTE ALTO,6.6133E+14,6.6133E+14,-24.13229752,-62.60393143,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
FINCA SANTA ROSA,6.6133E+14,6.6133E+14,-24.02687993,-63.08283536,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL RETIRO,6.6133E+14,6.6133E+14,-24.12305832,-63.12690353,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA SOTA,6.6133E+14,6.6133E+14,-23.84898186,-63.16592026,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
EL PORVENIR,6.6133E+14,6.6133E+14,-24.37107849,-62.38872147,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA CARNEADA,6.6133E+14,6.6133E+14,-24.04954147,-63.22522736,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
SANTA ROSA,6.6133E+14,6.6133E+14,-24.07637659,-63.12367737,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
TRES HORCONES,6.6133E+14,6.6133E+14,-24.31015553,-62.49148789,RIVADAVIA BANDA SUR,RIVADAVIA,SALTA,,,,,,
LA VERTIENTE,7.40636E+14,7.40636E+14,-32.79750278,-65.75689743,LA VERTIENTE,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS,,,,,,
9 DE JULIO,7.40636E+14,7.40636E+14,-32.77143097,-65.76694489,LA VERTIENTE,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS,,,,,,
EL RINCON,7.40636E+14,7.40636E+14,-32.73629761,-65.7331543,LA VERTIENTE,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS,,,,,,
ARSENAL MIGUEL DE AZCUENAGA,9.0105E+14,9.0105E+14,-26.77872415,-65.20377329,LAS TALITAS,TAFI VIEJO,TUCUMÁN,,,,,,
DIAG. NORTE - LUZ Y FUERZA - LOS POCITOS,9.0105E+14,9.0105E+14,-26.78152513,-65.21930418,LAS TALITAS,TAFI VIEJO,TUCUMÁN,,,,,,
VILLA MARIANO MORENO - EL COLMENAR,9.0105E+14,9.0105E+14,-26.77598211,-65.20197017,LAS TALITAS,TAFI VIEJO,TUCUMÁN,,,,,,
PACHECO DE MELO,1.40562E+14,1.40562E+14,-33.76005751,-63.48985898,PACHECO DE MELO,JUAREZ CELMAN,CÓRDOBA,,,,,,
PRESIDENTE ROCA,8.20212E+14,8.20212E+14,-31.22969791,-61.61010362,PRESIDENTE ROCA,CASTELLANOS,SANTA FE,,,,,,
ESTACION PRESIDENTE ROCA,8.20212E+14,8.20212E+14,-31.23191805,-61.6101076,PRESIDENTE ROCA,CASTELLANOS,SANTA FE,,,,,,
PINCEN,1.40352E+14,1.40352E+14,-34.83792914,-63.91558047,PINCEN,GENERAL ROCA,CÓRDOBA,,,,,,
COLONIA CORONDINA,8.2105E+14,8.2105E+14,-31.9260566,-60.9103037,CORONDA,SAN JERONIMO,SANTA FE,,,,,,
CORONDA,8.2105E+14,8.2105E+14,-31.97564671,-60.92013412,CORONDA,SAN JERONIMO,SANTA FE,,,,,,
COLONIAS LAS LONJAS,8.20142E+14,8.20142E+14,-33.28747976,-61.55172432,VILLADA,CASEROS,SANTA FE,,,,,,
COLONIA LOS PRADOS,8.20142E+14,8.20142E+14,-33.35103315,-61.5556934,VILLADA,CASEROS,SANTA FE,,,,,,
VILLADA,8.20142E+14,8.20142E+14,-33.35030857,-61.4460374,VILLADA,CASEROS,SANTA FE,,,,,,
CURUPAYTI,8.20914E+14,8.20914E+14,-30.39791189,-61.65180442,CURUPAITY,SAN CRISTOBAL,SANTA FE,,,,,,
FIDELA,8.20212E+14,8.20212E+14,-31.0526576,-61.800269,FIDELA,CASTELLANOS,SANTA FE,,,,,,
LA VERBENA,3.00429E+14,3.00429E+14,-30.48980865,-58.59381964,LA VERBENA,FELICIANO,ENTRE RÍOS,,,,,,
VIBORAS,3.00429E+14,3.00429E+14,-30.38456958,-58.63133898,LA VERBENA,FELICIANO,ENTRE RÍOS,,,,,,
PUEBLO NUEVO,3.0098E+14,3.0098E+14,-32.38372421,-58.85964966,BASAVILBASO,URUGUAY,ENTRE RÍOS,,,,,,
BASAVILBASO,3.0098E+14,3.0098E+14,-32.37257294,-58.87856094,BASAVILBASO,URUGUAY,ENTRE RÍOS,,,,,,
CALCHIN OESTE,1.41191E+14,1.41191E+14,-31.86338684,-63.27816838,CALCHIN OESTE,RIO SEGUNDO,CÓRDOBA,,,,,,
DORILA,4.21055E+14,4.21055E+14,-35.77632295,-63.71684069,DORILA,MARACO,LA PAMPA,,,,,,
PUERTA VERDE,3.80636E+14,3.80636E+14,-24.27233,-64.83303,RODEITO,SAN PEDRO,JUJUY,,,,,,
VILLA CAROLINA,3.80636E+14,3.80636E+14,-24.27156,-64.73189,RODEITO,SAN PEDRO,JUJUY,,,,,,
RODEITO,3.80636E+14,3.80636E+14,-24.27148664,-64.76773392,RODEITO,SAN PEDRO,JUJUY,,,,,,
LAVAYEN,3.80636E+14,3.80636E+14,-24.459301,-64.84990692,RODEITO,SAN PEDRO,JUJUY,,,,,,
VILLA LAS ROSAS,3.80636E+14,3.80636E+14,-24.28102112,-64.77416229,RODEITO,SAN PEDRO,JUJUY,,,,,,
EL MOLLAR,3.80636E+14,3.80636E+14,-24.3985952,-64.8340497,RODEITO,SAN PEDRO,JUJUY,,,,,,
SAN LUCAS,3.80636E+14,3.80636E+14,-24.22575543,-64.86460567,RODEITO,SAN PEDRO,JUJUY,,,,,,
ALDEA SPATZENKUTTER,3.00219E+14,3.00219E+14,-31.94852927,-60.58039664,ALDEA SPATZENKUTTER,DIAMANTE,ENTRE RÍOS,,,,,,
ALBERDI,5.4091E+14,5.4091E+14,-27.35696559,-55.23265857,COLONIA ALBERDI,OBERA,MISIONES,,,,,,
MIRAMAR,1.41401E+14,1.41401E+14,-30.91451635,-62.67491838,MIRAMAR,SAN JUSTO,CÓRDOBA,,,,,,
RICARDONE,8.21194E+14,8.21194E+14,-32.77368055,-60.78692766,RICARDONE,SAN LORENZO,SANTA FE,,,,,,
EUSTOLIA,8.20212E+14,8.20212E+14,-31.57774485,-61.78366618,EUSTOLIA,CASTELLANOS,SANTA FE,,,,,,
WEISBURD,8.61196E+14,8.61196E+14,-27.30962504,-62.54005806,WEISBURD,MORENO,SANTIAGO DEL ESTERO,,,,,,
VILLA AMANCAY,1.40072E+14,1.40072E+14,-32.18639283,-64.57045298,VILLA AMANCAY,CALAMUCHITA,CÓRDOBA,,,,,,
RIO GRANDE,1.40072E+14,1.40072E+14,-32.21969916,-64.56431106,VILLA AMANCAY,CALAMUCHITA,CÓRDOBA,,,,,,
KILOMETRO 137,1.8063E+14,1.8063E+14,-27.56496249,-57.4420337,ITA IBATE,GENERAL PAZ,CORRIENTES,,,,,,
IBAHAY,1.8063E+14,1.8063E+14,-27.51793185,-57.40373549,ITA IBATE,GENERAL PAZ,CORRIENTES,,,,,,
ANGOSTURA,1.8063E+14,1.8063E+14,-27.60466705,-57.47371705,ITA IBATE,GENERAL PAZ,CORRIENTES,,,,,,
ARERUNGUA,1.8063E+14,1.8063E+14,-27.56500547,-57.4419845,ITA IBATE,GENERAL PAZ,CORRIENTES,,,,,,
ITA IBATE,1.8063E+14,1.8063E+14,-27.42506613,-57.33769936,ITA IBATE,GENERAL PAZ,CORRIENTES,,,,,,
ALGARROBO DEL AGUILA,4.20635E+14,4.20635E+14,-36.40114672,-67.1484016,ALGARROBO DEL AGUILA,CHICAL CO,LA PAMPA,,,,,,
SAN LUIS,6.614E+14,6.614E+14,-25.71374703,-64.6894989,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
ALMONA,6.614E+14,6.614E+14,-25.95824242,-64.50773621,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
EL CHURCALITO,6.614E+14,6.614E+14,-26.06796265,-64.61184692,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
CANTEROS,6.614E+14,6.614E+14,-25.99085622,-64.43366203,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
SIMBOL YACO,6.614E+14,6.614E+14,-26.10916328,-64.74284363,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LAS MERCEDES,6.614E+14,6.614E+14,-25.97816467,-64.64513397,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LA COSTOSA,6.614E+14,6.614E+14,-25.6722374,-64.60793304,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LA FIRMEZA,6.614E+14,6.614E+14,-25.76588821,-64.5740509,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
EL CHURQUI,6.614E+14,6.614E+14,-25.82580757,-64.51741791,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
ARAGON,6.614E+14,6.614E+14,-25.78212357,-64.69720459,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LAS CATITAS,6.614E+14,6.614E+14,-25.84674263,-64.44593811,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LOS CORRALES,6.614E+14,6.614E+14,-25.89358902,-64.43409729,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LA ALMONA,6.614E+14,6.614E+14,-25.96552,-64.51553,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
UNQUILLO,6.614E+14,6.614E+14,-26.13228607,-64.48059082,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LA SOLEDAD,6.614E+14,6.614E+14,-25.72365952,-64.44139099,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
EL CADILLAL,6.614E+14,6.614E+14,-25.9374485,-64.6158905,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LOS NOGALES,6.614E+14,6.614E+14,-26.08664322,-64.79150391,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
EL RECREO,6.614E+14,6.614E+14,-25.81229401,-64.64513397,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LAS LAJAS,6.614E+14,6.614E+14,-25.71709061,-64.55453491,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
SANTA MARIA,6.614E+14,6.614E+14,-25.79551591,-64.49637699,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
ALMIRANTE BROWN,6.614E+14,6.614E+14,-25.89667,-64.7655,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
SANTA CRUZ,6.614E+14,6.614E+14,-25.91399574,-64.6170044,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
ANTILLA,6.614E+14,6.614E+14,-26.13674744,-64.60799552,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
PUENTE DE PLATA,6.614E+14,6.614E+14,-25.95086,-64.71484,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
COPO QUILE,6.614E+14,6.614E+14,-26.0280257,-64.68319146,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
SANTA ROSA,6.614E+14,6.614E+14,-25.78491592,-64.4829483,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
SAN PEDRO,6.614E+14,6.614E+14,-25.98449707,-64.72509003,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
BELLA VISTA,6.614E+14,6.614E+14,-25.7877121,-64.43538666,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
EL BORDO,6.614E+14,6.614E+14,-25.80690467,-64.36522915,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
EL POTRERO,6.614E+14,6.614E+14,-26.06389523,-64.65683143,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
LA BAJADA,6.614E+14,6.614E+14,-25.91585541,-64.53562164,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
SAN LORENZO,6.614E+14,6.614E+14,-26.10652,-64.64904,EL POTRERO,ROSARIO DE LA FRONTERA,SALTA,,,,,,
PANAHOLMA,1.41263E+14,1.41263E+14,-31.62689288,-65.0586659,PANAHOLMA,SAN ALBERTO,CÓRDOBA,,,,,,
PUERTA GRANDE,1.0098E+14,1.0098E+14,-27.98468074,-65.42005177,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
LOS ALTOS,1.0098E+14,1.0098E+14,-28.04885905,-65.49736404,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
LA BAJADA,1.0098E+14,1.0098E+14,-27.90754619,-65.3770822,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
EL ABRA,1.0098E+14,1.0098E+14,-28.07885343,-65.43380941,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
LOS TRONCOS,1.0098E+14,1.0098E+14,-27.96425202,-65.47941616,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
ALIJILAN,1.0098E+14,1.0098E+14,-28.17718127,-65.49159242,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
MANANTIALES,1.0098E+14,1.0098E+14,-28.14696565,-65.50732358,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
MONTE REDONDO,1.0098E+14,1.0098E+14,-28.0006288,-65.44479804,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
LOS MOLLES,1.0098E+14,1.0098E+14,-27.86548,-65.33882,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
CUCHINOQUE,1.0098E+14,1.0098E+14,-27.87651968,-65.39492672,LOS ALTOS,SANTA ROSA,CATAMARCA,,,,,,
COLONIA ALPINA,8.61546E+14,8.61546E+14,-30.03288486,-61.98588474,COLONIA ALPINA,RIVADAVIA,SANTIAGO DEL ESTERO,,,,,,
LAS CORTADERAS,6.6014E+14,6.6014E+14,-24.89315309,-66.03377334,PAYOGASTA,CACHI,SALTA,,,,,,
POZO BRAVO,6.6014E+14,6.6014E+14,-25.10733223,-65.88447571,PAYOGASTA,CACHI,SALTA,,,,,,
TONCO,6.6014E+14,6.6014E+14,-25.07919994,-65.93919833,PAYOGASTA,CACHI,SALTA,,,,,,
PIUL,6.6014E+14,6.6014E+14,-25.0051384,-65.99353027,PAYOGASTA,CACHI,SALTA,,,,,,
BUENA VISTA,6.6014E+14,6.6014E+14,-25.02048923,-66.0970212,PAYOGASTA,CACHI,SALTA,,,,,,
SAN GERONIMO,6.6014E+14,6.6014E+14,-25.08636093,-66.11556244,PAYOGASTA,CACHI,SALTA,,,,,,
